,customer_id,customer_name,customer_gender,customer_birthdate,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,loyalty_card_number,latitude,longitude
25104,7517,Msc. Terry Fabert,male,03/10/1945 01:57 PM,1.0,1.0,0.0,4.0,65535.0,3442.0,19.0,554.0,493.0,755.0,1124.0,1060.0,2207.0,391.0,450.0,412.0,0.5356247678578941,2009.0,911608.0,38.77787347945899,-9.147487567884
25105,647,Bsc. Robert Delossantos,male,03/08/1967 02:51 AM,1.0,1.0,2.0,4.0,6091.0,298.0,11.0,295.0,142.0,238.0,684.0,450.0,42.0,367.0,159.0,56.0,0.8503081104615312,2021.0,941441.0,38.77898986556155,-9.192709122242295
25106,18425,Kay Brown,female,07/15/1993 02:21 PM,2.0,1.0,2.0,2.0,10542.0,205.0,,194.0,169.0,673.0,709.0,451.0,454.0,122.0,220.0,81.0,0.3248361092158358,2012.0,,38.74791988128539,-9.156701053474482
25107,19538,Bsc. Paul Heller,male,04/14/1965 07:58 AM,1.0,0.0,1.0,6.0,13782.0,1045.0,9.0,2117.0,415.0,235.0,13.0,87.0,652.0,146.0,271.0,32.0,0.0403334848940879,2012.0,952957.0,38.7804432944422,-9.17105829881296
25108,849,Msc. Theresa Blair,female,05/02/1957 11:31 PM,1.0,1.0,1.0,4.0,48945.0,5094.0,11.0,369.0,918.0,643.0,1085.0,930.0,1812.0,172.0,390.0,316.0,0.2922523873700485,2013.0,957588.0,38.71615500999077,-9.18482762402207
25109,32953,Kevin Curtis,male,10/02/1964 01:31 AM,1.0,1.0,0.0,5.0,19750.0,1110.0,12.0,320.0,444.0,642.0,1008.0,907.0,484.0,331.0,301.0,232.0,0.6668703166624304,2011.0,969361.0,38.72635473952256,-9.1265865704709
25110,1368,Bsc. Elizabeth Mends,female,01/03/1943 06:27 AM,1.0,1.0,1.0,4.0,53223.0,2136.0,9.0,182.0,662.0,877.0,801.0,1456.0,1531.0,378.0,327.0,186.0,0.5225067612384602,2011.0,914165.0,38.71605515035668,-9.15842533572634
25111,30833,Robert Dobbs,male,01/24/1989 01:11 PM,1.0,2.0,0.0,3.0,20635.0,5836.0,7.0,1256.0,440.0,2061.0,1094.0,1646.0,469.0,261.0,350.0,301.0,0.2046731669835148,2012.0,,38.72952790053654,-9.16122598404722
25112,37601,Paul Love,male,02/19/1984 11:59 AM,1.0,0.0,1.0,4.0,13362.0,3005.0,18.0,1874.0,543.0,404.0,31.0,113.0,785.0,136.0,257.0,77.0,0.1463890788162438,2011.0,,38.74089734175228,-9.152038109131563
25113,19114,Msc. May Allen,female,07/18/1976 12:56 AM,0.0,1.0,1.0,2.0,57794.0,8715.0,18.0,59.0,545.0,1180.0,780.0,1808.0,416.0,940.0,160.0,126.0,0.22247917017443,2015.0,901936.0,38.75700899013297,-9.173925526344911
25114,15810,Troy Klein,male,07/25/1971 01:13 AM,1.0,1.0,1.0,5.0,12495.0,135.0,9.0,87.0,171.0,259.0,841.0,315.0,315.0,226.0,201.0,89.0,0.7475696068849114,2021.0,944215.0,38.751398774191685,-9.161263539945152
25115,14280,Jason Jones,male,02/10/2001 01:56 PM,0.0,0.0,0.0,2.0,9328.0,3677.0,22.0,18.0,129.0,1328.0,333.0,879.0,526.0,313.0,93.0,64.0,0.2967228885969188,2025.0,,38.75191310209775,-9.164389846743342
25116,31655,Louis Stewart,male,12/28/1975 02:10 AM,0.0,0.0,2.0,1.0,41356.0,8993.0,16.0,136.0,510.0,620.0,1118.0,721.0,488.0,1600.0,104.0,157.0,0.1789977803633312,2021.0,,38.72161292670403,-9.200893185920584
25117,1985,Bsc. Walter Camp,male,12/01/1997 12:51 PM,2.0,1.0,2.0,2.0,10002.0,4068.0,8.0,1579.0,666.0,1862.0,2368.0,184.0,1164.0,354.0,345.0,232.0,0.1532561619125848,2021.0,928256.0,38.73230803700281,-9.169446661473918
25118,2889,Phd. Martha Hammock,female,05/26/1956 08:03 AM,0.0,1.0,2.0,4.0,14967.0,434.0,24.0,104.0,81.0,165.0,961.0,203.0,530.0,171.0,567.0,23.0,0.1770690771961112,2013.0,972075.0,38.73832318627298,-9.166776911265805
25119,29697,James Kassler,male,02/19/1999 02:24 AM,0.0,1.0,1.0,4.0,12116.0,327.0,15.0,519.0,112.0,184.0,734.0,228.0,227.0,16.0,430.0,66.0,0.7760176758533603,2020.0,975900.0,38.77234609217725,-9.185892315779636
25120,2254,Msc. Walter Schafer,male,06/21/1959 06:08 PM,0.0,1.0,1.0,1.0,10367.0,12899.0,18.0,139.0,392.0,1151.0,745.0,1424.0,417.0,1423.0,360.0,66.0,0.2769079939617753,2020.0,998292.0,38.763619367403074,-9.19019997024229
25121,19237,Zachary Kemp,male,,2.0,1.0,2.0,2.0,12577.0,686.0,12.0,169.0,112.0,460.0,468.0,566.0,460.0,84.0,80.0,91.0,0.3624308053955355,2018.0,,38.74690292356322,-9.155678601659195
25122,33860,Eva Mccullers,female,09/15/1961 01:40 PM,1.0,1.0,0.0,4.0,7852.0,1566.0,9.0,1266.0,454.0,1581.0,1243.0,1936.0,503.0,595.0,310.0,185.0,-0.0315934621823474,2018.0,,38.736383192535634,-9.15595852445359
25123,24897,Msc. Stephen Caudle,male,09/17/1967 09:17 AM,0.0,1.0,2.0,,23111.0,10349.0,20.0,152.0,573.0,833.0,649.0,240.0,377.0,1283.0,431.0,88.0,0.3145844616255038,2014.0,,38.77149487262497,-9.184794929891968
25124,3224,Msc. Sarah Ellingson,female,01/18/1996 05:11 AM,2.0,1.0,3.0,2.0,10993.0,1448.0,11.0,180.0,226.0,598.0,348.0,421.0,461.0,97.0,274.0,61.0,0.6531999388186895,2021.0,934197.0,38.7470353516517,-9.156839822128353
25125,32197,Raymond Mack,male,10/30/1947 08:57 AM,0.0,0.0,1.0,2.0,16926.0,10864.0,18.0,1140.0,190.0,358.0,521.0,673.0,344.0,446.0,283.0,58.0,-0.1605349454138077,2015.0,,38.77363239986263,-9.1864455122779
25126,19595,Mable Hartley,female,01/26/1955 05:19 PM,1.0,1.0,0.0,3.0,12417.0,218.0,13.0,849.0,51.0,53.0,870.0,243.0,501.0,88.0,570.0,25.0,0.7008286202623458,2008.0,909855.0,38.754499053441535,-9.184054948512076
25127,9856,Msc. Eric Lynn,male,01/31/1971 09:32 AM,2.0,1.0,1.0,5.0,11399.0,115.0,16.0,12.0,195.0,138.0,926.0,77.0,522.0,240.0,206.0,61.0,0.5623428738648376,2019.0,928089.0,38.77027400078662,-9.154419031005435
25128,37121,Maria Elliott,female,06/03/1955 01:36 PM,0.0,1.0,0.0,2.0,38887.0,4608.0,14.0,1771.0,329.0,1567.0,777.0,,1095.0,554.0,392.0,150.0,-0.0282046088618367,2017.0,,38.73694655425766,-9.149242070799184
25129,35001,Darleen Audette,female,09/25/1981 05:48 AM,0.0,1.0,1.0,5.0,11079.0,568.0,9.0,579.0,154.0,156.0,618.0,300.0,329.0,172.0,299.0,64.0,1.1614372865218163,2013.0,993799.0,38.72227075938604,-9.19032432164847
25130,33385,Ruby Perez,female,12/04/1980 07:52 PM,1.0,0.0,0.0,4.0,1110.0,3211.0,13.0,1643.0,438.0,275.0,58.0,11.0,963.0,212.0,194.0,55.0,0.204452948056147,2016.0,,38.74550059613572,-9.161480160527224
25131,39262,Ina Grimes,female,03/25/1959 04:06 PM,1.0,0.0,1.0,3.0,9885.0,2866.0,14.0,1508.0,413.0,370.0,58.0,67.0,407.0,203.0,67.0,41.0,0.1694744660580471,2011.0,,38.78305698563904,-9.126238625070622
25132,29819,Phd. Patricia Fetterhoff,female,02/11/1997 01:38 PM,1.0,1.0,0.0,2.0,48592.0,6466.0,22.0,1296.0,579.0,1551.0,583.0,2709.0,973.0,639.0,249.0,142.0,0.249286320643983,2021.0,941518.0,38.710450982092446,-9.132189624412929
25133,10314,Msc. Andrew Kendrick,male,10/18/1949 10:17 PM,0.0,0.0,1.0,,29897.0,3931.0,7.0,275.0,460.0,1035.0,1205.0,245.0,144.0,1342.0,487.0,231.0,0.2439919989602973,2010.0,989880.0,38.74272786329748,-9.165389405916056
25134,24526,Claude Bailey,male,08/18/1969 09:13 AM,0.0,0.0,1.0,1.0,11572.0,455.0,9.0,13.0,195.0,208.0,642.0,25.0,799.0,35.0,204.0,94.0,0.1409135273657081,2018.0,920922.0,38.70786903133961,-9.15060397610663
25135,13527,Bsc. Joan Bott,female,05/17/1961 08:07 PM,1.0,0.0,1.0,1.0,11021.0,2353.0,17.0,2229.0,442.0,272.0,41.0,90.0,798.0,270.0,447.0,91.0,0.0725762277948078,2014.0,960370.0,38.74416103520716,-9.14111199057733
25136,32919,Rachel Ruff,female,09/06/1969 07:55 PM,1.0,0.0,1.0,1.0,8194.0,11908.0,20.0,324.0,712.0,621.0,936.0,896.0,31.0,1294.0,321.0,72.0,0.1842742717700446,2019.0,,38.76435300741567,-9.171252764261595
25137,29808,Thomas Soffel,male,06/13/1986 06:04 AM,1.0,1.0,0.0,4.0,4629.0,850.0,22.0,481.0,273.0,154.0,645.0,422.0,531.0,92.0,249.0,47.0,-0.195131441567142,2015.0,948961.0,38.7219501959436,-9.15893862210496
25138,4030,Bsc. Marvin Baugh,male,04/01/1963 11:06 PM,1.0,0.0,2.0,4.0,14129.0,352.0,9.0,758.0,240.0,121.0,437.0,316.0,92.0,103.0,282.0,63.0,0.85007296559265,2016.0,912358.0,38.770893083101626,-9.15354563384206
25139,37928,Andrew Blain,male,12/05/1983 04:35 AM,1.0,1.0,0.0,3.0,48416.0,3376.0,9.0,1284.0,879.0,1380.0,1490.0,1294.0,1505.0,569.0,323.0,107.0,0.2363542455398675,2015.0,,38.74277381137962,-9.15302454155398
25140,9904,Phd. Charlene Norman,female,02/05/1980 02:20 AM,1.0,1.0,1.0,3.0,19944.0,177.0,9.0,255.0,541.0,651.0,1093.0,959.0,453.0,229.0,542.0,399.0,0.5279379406284603,2010.0,958013.0,38.78657725590787,-9.127839429330589
25141,7474,Msc. Deborah Harris,female,11/14/1969 08:10 PM,0.0,1.0,0.0,2.0,61811.0,3217.0,24.0,940.0,443.0,1922.0,1546.0,2323.0,45.0,438.0,535.0,138.0,-0.1202125300762818,2011.0,970941.0,38.760513058984735,-9.197310788531135
25142,29015,Msc. Michael Walker,male,07/07/1965 07:40 AM,0.0,1.0,0.0,3.0,28947.0,3164.0,11.0,35.0,552.0,1446.0,1094.0,1930.0,1150.0,557.0,579.0,98.0,0.1315310466757819,2013.0,993962.0,38.7096708194486,-9.136556372502618
25143,17432,Phd. Rocco Perez,male,05/16/1965 01:50 AM,0.0,0.0,0.0,1.0,6128.0,5914.0,22.0,891.0,217.0,592.0,1304.0,494.0,926.0,368.0,192.0,278.0,0.8748151923090475,2021.0,,38.74745939181136,-9.159503336894575
25144,9937,Msc. David Lee,male,05/15/1971 12:39 PM,4.0,2.0,0.0,,20494.0,3734.0,11.0,973.0,799.0,2110.0,707.0,,1481.0,369.0,169.0,399.0,0.1890150377867215,2015.0,932617.0,38.77579294479452,-9.184786265894743
25145,7330,Msc. Bobbie Draper,female,08/04/1977 11:40 PM,1.0,0.0,0.0,2.0,29506.0,15969.0,11.0,574.0,604.0,1009.0,383.0,767.0,629.0,535.0,283.0,321.0,0.3606994172913657,2016.0,924172.0,38.74185904000552,-9.136712792619749
25146,5210,Bsc. Kathryn Oliva,female,11/08/1949 04:43 PM,1.0,1.0,0.0,2.0,63546.0,6154.0,13.0,1749.0,319.0,1330.0,983.0,2165.0,987.0,775.0,264.0,192.0,-0.064897942366338,2009.0,974417.0,38.75076804330141,-9.102142633622034
25147,13375,Bsc. Edith Micucci,female,07/11/1970 12:57 PM,5.0,2.0,2.0,4.0,42867.0,4262.0,13.0,1613.0,670.0,1351.0,1409.0,816.0,1437.0,264.0,570.0,145.0,0.2383651297047095,2017.0,951356.0,38.73592198140688,-9.131585190593944
25148,2190,Bsc. Steve Duffy,male,04/14/1940 07:05 AM,1.0,1.0,1.0,5.0,29060.0,1330.0,17.0,243.0,647.0,676.0,992.0,293.0,758.0,207.0,375.0,254.0,0.5796958213476415,2011.0,900745.0,38.75118672149662,-9.123295824123057
25149,31400,Jo Jordan,female,11/12/1956 10:25 PM,0.0,1.0,1.0,3.0,37154.0,614.0,14.0,200.0,651.0,1067.0,1116.0,,2110.0,312.0,215.0,288.0,0.6046465782887984,2015.0,966368.0,38.7143887188993,-9.151317600189348
25150,1570,Msc. Leigh Simon,female,01/25/1987 02:08 AM,0.0,2.0,0.0,4.0,5821.0,23.0,10.0,366.0,186.0,126.0,651.0,399.0,211.0,96.0,150.0,116.0,1.2264142953324573,2012.0,979170.0,38.73718007179088,-9.149241761020464
25151,29479,Msc. Dorothy Inoue,female,06/24/1945 08:31 PM,1.0,1.0,0.0,1.0,60896.0,6659.0,17.0,330.0,366.0,1233.0,1279.0,1559.0,935.0,466.0,306.0,112.0,0.2003503611728632,2010.0,918028.0,38.73602233887294,-9.148592181744002
25152,4909,Phd. Jessica Hinton,female,01/11/1975 08:22 AM,1.0,0.0,1.0,,17812.0,3536.0,,2051.0,426.0,321.0,27.0,103.0,570.0,133.0,252.0,121.0,0.1416473547075872,2012.0,955870.0,38.72152321249868,-9.170716038255527
25153,13867,Bsc. David Rumsey,male,05/11/1976 01:22 AM,1.0,1.0,2.0,3.0,21636.0,2860.0,23.0,204.0,805.0,789.0,718.0,1135.0,555.0,217.0,375.0,320.0,0.7217591870672599,2012.0,966397.0,38.74400397316136,-9.186087115676012
25154,10834,Phd. Vicki Guy,female,06/12/1988 08:50 PM,1.0,2.0,2.0,1.0,15941.0,4924.0,7.0,873.0,842.0,834.0,1311.0,942.0,785.0,461.0,422.0,256.0,0.1499591153483114,2009.0,980319.0,38.72990806602383,-9.194216778856603
25155,10032,Bsc. Mable Cullum,female,03/16/1958 02:37 AM,0.0,1.0,1.0,1.0,29047.0,2607.0,12.0,230.0,685.0,1175.0,1245.0,78.0,70.0,895.0,413.0,112.0,0.2266091513079942,2019.0,977549.0,38.7575345723636,-9.175167583466331
25156,36633,Gregory Maher,male,04/07/1982 05:41 AM,1.0,1.0,1.0,4.0,14415.0,4035.0,11.0,233.0,646.0,800.0,1233.0,1078.0,1455.0,354.0,389.0,215.0,0.263496868726185,2009.0,,38.73115571004481,-9.144331851125443
25157,3380,Msc. Laura Smith,female,06/28/1976 12:11 AM,4.0,2.0,0.0,4.0,33823.0,6737.0,12.0,463.0,952.0,679.0,1870.0,,840.0,276.0,206.0,360.0,0.1687684404837415,2018.0,910905.0,38.74612637846695,-9.195966635571038
25158,21686,Msc. Vera Bragdon,female,02/12/1981 10:36 PM,0.0,1.0,2.0,2.0,20742.0,4494.0,11.0,547.0,828.0,1034.0,1929.0,1566.0,1185.0,361.0,394.0,280.0,0.2179639484343682,2017.0,940667.0,38.74968665595668,-9.172033508974849
25159,30712,Phd. Gonzalo Monahan,male,12/16/1987 02:42 AM,,1.0,0.0,1.0,40411.0,3533.0,9.0,747.0,705.0,1661.0,1146.0,2060.0,1219.0,432.0,492.0,193.0,0.0522864273262504,2017.0,996191.0,38.765749231638885,-9.161304360045746
25160,31758,Anita Lowry,female,10/24/1971 04:48 AM,7.0,,1.0,3.0,14279.0,4112.0,13.0,653.0,705.0,1968.0,1059.0,1305.0,209.0,560.0,279.0,290.0,0.1392031903738168,2009.0,,38.74035422490855,-9.15155230273873
25161,16724,Msc. Felton Beaty,male,11/17/1975 11:39 PM,1.0,0.0,0.0,1.0,10293.0,1407.0,16.0,1726.0,551.0,467.0,79.0,74.0,317.0,239.0,214.0,40.0,0.099535370704946,2017.0,954442.0,38.78590341571578,-9.1479123180625
25162,6372,Bsc. Kyle Rosario,male,03/23/1988 05:01 AM,1.0,0.0,1.0,1.0,58641.0,9848.0,8.0,990.0,179.0,293.0,785.0,1146.0,1125.0,788.0,142.0,10.0,-0.1501983646341066,2013.0,941232.0,38.71536326656332,-9.146448130649508
25163,30606,Robert Feldman,male,02/14/1959 06:51 PM,0.0,1.0,1.0,,7128.0,128.0,6.0,130.0,199.0,103.0,1103.0,217.0,442.0,320.0,310.0,42.0,0.6555315956540495,2021.0,960491.0,38.77034158379042,-9.137062837011142
25164,28082,Penny Barnett,female,08/15/1946 05:33 AM,4.0,2.0,2.0,3.0,36539.0,6072.0,8.0,792.0,1157.0,1033.0,1900.0,1259.0,1307.0,399.0,533.0,306.0,0.3701860340531185,2004.0,,38.72840061537898,-9.195482452316105
25165,16811,Bsc. Cynthia Davis,female,02/05/1960 10:01 AM,0.0,1.0,,1.0,29903.0,11611.0,19.0,191.0,619.0,861.0,1326.0,434.0,120.0,828.0,254.0,79.0,0.1956725367467656,2019.0,946250.0,38.77705520199045,-9.15396530072154
25166,3180,Msc. Loretta Grissom,female,03/04/1972 04:40 PM,1.0,1.0,1.0,2.0,847.0,3514.0,17.0,328.0,753.0,180.0,672.0,949.0,1035.0,308.0,62.0,289.0,0.3064668064357917,2015.0,943406.0,38.76851134154813,-9.16776803078604
25167,29238,Rufus Elliott,male,07/26/1988 12:17 PM,1.0,1.0,0.0,4.0,1627.0,3026.0,8.0,2284.0,404.0,457.0,54.0,20.0,1351.0,151.0,278.0,52.0,0.053671580847978,2015.0,,38.74507673089877,-9.147959397895969
25168,13513,Phd. Jeffery Dudley,male,03/06/1965 11:54 AM,1.0,0.0,1.0,4.0,6518.0,2189.0,11.0,1952.0,487.0,281.0,19.0,96.0,613.0,193.0,295.0,86.0,0.0543820221019167,2017.0,945697.0,38.75704698536799,-9.17455462042162
25169,468,Bsc. Derek Brumbaugh,male,07/08/1971 02:47 AM,0.0,0.0,1.0,1.0,24748.0,12867.0,6.0,858.0,554.0,1267.0,1280.0,320.0,428.0,690.0,323.0,230.0,0.8226039586777173,2009.0,938447.0,38.744480132591846,-9.183802742875123
25170,30577,Curtis Fuller,male,03/04/1968 06:05 AM,0.0,0.0,0.0,2.0,69793.0,4773.0,16.0,100.0,41.0,320.0,987.0,831.0,257.0,808.0,246.0,160.0,0.2122114439209887,2017.0,,38.75274416541352,-9.135630586348642
25171,4385,Msc. Alfred Gray,male,02/28/1983 10:36 PM,3.0,2.0,2.0,2.0,18304.0,4172.0,13.0,874.0,1287.0,2490.0,1346.0,1231.0,1095.0,584.0,360.0,358.0,0.315660502189468,2009.0,946738.0,38.768436419216535,-9.128403015327182
25172,25635,Bsc. Norman Schoberg,male,01/22/1992 09:54 AM,0.0,1.0,0.0,2.0,58787.0,8180.0,14.0,1918.0,510.0,1882.0,1289.0,2221.0,1092.0,420.0,523.0,92.0,0.0374247015562968,2016.0,984819.0,38.79208859635336,-9.104063555277287
25173,15561,Msc. James Steelman,male,01/01/1965 01:41 AM,0.0,1.0,0.0,3.0,35489.0,3625.0,13.0,1042.0,524.0,1366.0,1603.0,800.0,654.0,515.0,299.0,128.0,0.3177790367116382,2013.0,921798.0,38.74976317830932,-9.132515623899712
25174,1978,Phd. Anne Carroll,female,04/30/1943 04:34 PM,0.0,1.0,1.0,5.0,12507.0,238.0,21.0,949.0,145.0,72.0,482.0,126.0,187.0,110.0,364.0,53.0,0.6342829140310743,2010.0,994770.0,38.71764310094508,-9.148934261170115
25175,19064,Phd. Katherine Eichler,female,05/04/1992 11:12 AM,1.0,1.0,2.0,3.0,33743.0,2799.0,21.0,337.0,394.0,521.0,621.0,1317.0,602.0,299.0,143.0,289.0,0.1468153870315423,2012.0,979818.0,38.76782906282365,-9.14136898117066
25176,85,Phd. Donald Guerrero,male,05/15/1968 03:53 AM,1.0,1.0,2.0,3.0,15118.0,5726.0,19.0,330.0,814.0,780.0,812.0,1469.0,1646.0,292.0,277.0,388.0,1.297953840371776,2013.0,905854.0,38.77017624075935,-9.136686311150566
25177,9862,Msc. Mark Garvin,male,09/25/1975 03:21 PM,1.0,1.0,0.0,5.0,4181.0,2993.0,23.0,1976.0,308.0,337.0,53.0,,1240.0,193.0,263.0,54.0,0.0907601279570164,2017.0,977987.0,38.75903879068671,-9.168406550485964
25178,11441,Phd. Tracy Breheny,male,11/06/1976 12:20 PM,1.0,2.0,1.0,6.0,16607.0,47.0,15.0,87.0,162.0,148.0,1060.0,434.0,624.0,19.0,191.0,40.0,1.0400306047147507,2018.0,992171.0,38.73313887595376,-9.142297333364516
25179,26559,William Drake,male,03/06/1988 09:04 PM,1.0,1.0,1.0,4.0,10304.0,2595.0,17.0,1948.0,390.0,263.0,18.0,111.0,192.0,199.0,206.0,37.0,0.1204169350666753,2012.0,,38.72608708951389,-9.14636152092093
25180,1881,Bsc. Renee Morales,female,05/13/1995 07:38 PM,2.0,1.0,2.0,3.0,11862.0,319.0,11.0,310.0,196.0,517.0,411.0,271.0,141.0,73.0,374.0,43.0,-0.2389638906225957,2021.0,955736.0,38.74873487623312,-9.157372390634649
25181,1275,Phd. Mark Schultz,male,09/02/1985 05:47 PM,2.0,1.0,1.0,2.0,9965.0,3529.0,9.0,,946.0,278.0,1035.0,618.0,810.0,382.0,356.0,32.0,0.433573542871249,2021.0,990844.0,38.71588904478396,-9.129365530333269
25182,23339,Phd. Andy Lewis,male,04/28/1969 06:23 PM,,1.0,0.0,2.0,58193.0,8953.0,13.0,641.0,463.0,1828.0,823.0,2675.0,1265.0,544.0,410.0,179.0,0.1103186589383536,2009.0,983100.0,38.75589574152531,-9.096341589541396
25183,6606,Phd. Marlene Amaya,female,03/01/1951 07:05 PM,0.0,1.0,0.0,3.0,40777.0,3993.0,21.0,638.0,492.0,1120.0,1399.0,384.0,760.0,852.0,172.0,196.0,0.2770079718355298,2012.0,906799.0,38.77364797073415,-9.144348558749462
25184,29130,Pedro Reyes,male,12/13/1991 11:57 PM,0.0,0.0,0.0,5.0,3071.0,280.0,19.0,281.0,234.0,73.0,608.0,248.0,110.0,212.0,152.0,34.0,0.7578465561853012,2015.0,958045.0,38.75633031100884,-9.181776121454105
25185,26650,Debbie Watson,female,03/19/1993 09:38 PM,2.0,1.0,2.0,1.0,9483.0,123.0,10.0,75.0,148.0,635.0,456.0,323.0,539.0,44.0,380.0,18.0,-0.2095403244719879,2012.0,,38.74774292319726,-9.156341723380825
25186,39783,Mary Miranda,female,11/12/1942 05:09 PM,1.0,1.0,2.0,5.0,36681.0,1376.0,14.0,202.0,842.0,487.0,963.0,936.0,501.0,328.0,303.0,141.0,0.5479461498550694,2017.0,,38.78757144693535,-9.135167171197484
25187,16090,Msc. Allan Matthews,male,07/08/1998 10:18 PM,1.0,1.0,0.0,3.0,69277.0,2710.0,14.0,284.0,898.0,955.0,1164.0,710.0,1009.0,327.0,385.0,199.0,0.1194622452276319,2017.0,954088.0,38.77775445316492,-9.193403583673824
25188,26060,Phd. Wesley Franks,male,12/27/1972 07:42 AM,0.0,0.0,1.0,2.0,16182.0,10430.0,9.0,120.0,685.0,1174.0,1206.0,982.0,131.0,1097.0,294.0,195.0,0.2569500170321973,2019.0,,38.76751911214158,-9.14770794392066
25189,27336,Andrew Jenness,male,10/22/1961 12:57 AM,1.0,0.0,1.0,5.0,12492.0,1044.0,13.0,1926.0,348.0,497.0,67.0,201.0,613.0,212.0,283.0,92.0,0.035859239200064,2017.0,,38.76310652208058,-9.14320937831264
25190,11741,Bsc. Rachel Collette,female,10/08/1943 11:48 PM,0.0,1.0,0.0,1.0,39994.0,7048.0,23.0,1268.0,487.0,1536.0,1130.0,1182.0,599.0,873.0,458.0,172.0,0.0317652249071249,2009.0,961565.0,38.75287392528352,-9.198066826025528
25191,1314,Phd. Lawrence Snow,male,08/04/1940 01:38 PM,1.0,1.0,0.0,4.0,19389.0,240.0,17.0,410.0,98.0,154.0,765.0,172.0,260.0,96.0,472.0,20.0,0.792418145716678,2009.0,968249.0,38.71706781045353,-9.181977885015364
25192,805,Msc. John Stokes,male,01/24/1967 12:44 AM,2.0,2.0,1.0,5.0,14477.0,7807.0,11.0,557.0,760.0,2436.0,1354.0,1388.0,43.0,426.0,520.0,219.0,0.465873389842215,2006.0,949845.0,38.75670162620965,-9.155791426405766
25193,34390,Michael Crawford,male,05/25/1971 04:59 AM,0.0,1.0,1.0,1.0,23089.0,11823.0,13.0,271.0,634.0,1000.0,885.0,,170.0,671.0,436.0,96.0,0.3683525625533522,2018.0,,38.72983843335179,-9.155715657223968
25194,4692,Phd. Terry Snider,male,02/14/1959 10:47 AM,0.0,0.0,1.0,5.0,14377.0,430.0,17.0,337.0,170.0,128.0,849.0,316.0,559.0,164.0,397.0,102.0,0.498168021792444,2021.0,927080.0,38.74361501832792,-9.137942217787703
25195,11339,Msc. Ruby Jackson,female,10/17/1967 12:59 PM,0.0,0.0,0.0,2.0,25276.0,17664.0,11.0,1090.0,37.0,75.0,640.0,1401.0,306.0,789.0,257.0,238.0,0.2407911331707105,2013.0,993840.0,38.73929531429878,-9.136433137561792
25196,5580,Barbara Sizemore,female,01/28/1994 06:52 PM,,0.0,2.0,2.0,12473.0,1009.0,9.0,137.0,279.0,595.0,418.0,625.0,797.0,118.0,190.0,21.0,-0.5888873393204082,2021.0,918996.0,38.74774779572146,-9.15696910437735
25197,31147,Garry Bodey,male,11/26/1959 08:49 PM,1.0,2.0,0.0,4.0,6124.0,5800.0,15.0,532.0,1100.0,632.0,2162.0,499.0,733.0,349.0,142.0,206.0,0.2277776714384398,2020.0,,38.71774231064951,-9.141316941459634
25198,34334,Genaro Miller,male,01/18/1948 04:13 PM,0.0,1.0,,2.0,89653.0,4554.0,14.0,62.0,369.0,1609.0,925.0,1516.0,1257.0,435.0,184.0,176.0,0.0332224378538568,2014.0,,38.79127001257027,-9.087492256119472
25199,9060,Bsc. Charles Stevens,male,07/10/1948 10:30 PM,0.0,1.0,1.0,2.0,7833.0,13681.0,9.0,32.0,810.0,892.0,823.0,1050.0,320.0,1464.0,520.0,108.0,0.2816117402622173,2017.0,966274.0,38.76290132754161,-9.163923070207614
25200,3131,Bsc. Billy Brown,male,12/18/1942 10:27 AM,0.0,1.0,0.0,1.0,64740.0,8624.0,15.0,637.0,503.0,1223.0,636.0,1434.0,1375.0,699.0,347.0,222.0,0.083390405663562,2015.0,995173.0,38.77199941353854,-9.166515935492423
25201,22414,Joan Staub,female,02/22/1979 05:21 PM,0.0,0.0,1.0,1.0,36882.0,16767.0,17.0,360.0,344.0,278.0,706.0,706.0,71.0,472.0,334.0,29.0,-0.3889657626911944,2020.0,,38.752190885057786,-9.186472000949184
25202,13027,Msc. Mark Oritz,male,03/04/1957 07:34 PM,1.0,0.0,1.0,1.0,8066.0,1159.0,14.0,1800.0,420.0,405.0,42.0,44.0,52.0,246.0,273.0,13.0,0.0109104327072091,2010.0,961800.0,38.74710994539221,-9.176775137906729
25203,4192,Phd. Gordon Fails,male,11/30/1948 11:21 AM,1.0,,0.0,3.0,14076.0,1524.0,7.0,2165.0,355.0,281.0,49.0,42.0,661.0,116.0,250.0,136.0,0.0636648955804871,2011.0,922112.0,38.73345525395659,-9.195389736345632
25204,28081,Pamela Thompson,female,02/21/1977 02:51 PM,0.0,1.0,0.0,3.0,11684.0,130.0,12.0,144.0,52.0,218.0,443.0,235.0,404.0,109.0,200.0,106.0,0.822267996609059,2011.0,900392.0,38.75336281990117,-9.147211523684868
25205,3173,Bsc. Patrick Springer,male,07/23/1978 12:44 AM,1.0,1.0,1.0,4.0,62662.0,5265.0,7.0,106.0,816.0,855.0,777.0,1387.0,1586.0,162.0,245.0,223.0,0.2639061378411388,2007.0,985675.0,38.73853837852678,-9.122177988283354
